"Date","Price","Open","High","Low","Vol.","Change %"
"13-02-2012","208.85","208.00","212.40","206.40","2.31M","0.92%"
"14-02-2012","209.10","208.00","211.05","207.00","1.73M","0.12%"
"15-02-2012","217.90","210.00","219.40","210.00","2.98M","4.21%"
"16-02-2012","215.55","218.00","218.45","212.40","2.44M","-1.08%"
"17-02-2012","231.95","217.70","235.80","217.30","7.85M","7.61%"
"21-02-2012","243.85","233.00","255.00","223.30","13.25M","5.13%"
"22-02-2012","226.10","247.00","249.75","224.25","6.87M","-7.28%"
"23-02-2012","225.20","225.50","233.40","218.60","6.04M","-0.40%"
"24-02-2012","226.00","226.20","233.90","223.00","3.49M","0.36%"
"27-02-2012","216.80","226.70","226.70","213.65","2.53M","-4.07%"
"28-02-2012","225.15","218.70","229.15","218.40","2.39M","3.85%"
"29-02-2012","228.40","229.00","234.75","224.60","5.64M","1.44%"
"01-03-2012","228.85","227.25","235.90","222.40","3.72M","0.20%"
"02-03-2012","229.50","230.75","232.95","226.00","2.12M","0.28%"
"05-03-2012","223.95","227.90","228.35","222.10","1.52M","-2.42%"
"06-03-2012","230.80","223.10","238.50","220.40","4.08M","3.06%"
"07-03-2012","231.40","229.00","234.40","227.40","2.13M","0.26%"
"09-03-2012","239.95","234.10","241.40","231.20","3.18M","3.69%"
"12-03-2012","246.10","244.30","247.90","241.20","2.60M","2.56%"
"13-03-2012","247.55","247.60","250.30","246.00","1.50M","0.59%"
"14-03-2012","247.95","249.80","252.50","246.50","2.52M","0.16%"
"15-03-2012","232.20","252.00","252.00","229.50","2.67M","-6.35%"
"16-03-2012","233.50","231.90","237.90","224.70","6.31M","0.56%"
"19-03-2012","234.95","232.00","240.40","231.90","2.56M","0.62%"
"20-03-2012","243.80","234.00","245.80","233.25","3.18M","3.77%"
"21-03-2012","242.90","245.00","246.30","240.40","2.93M","-0.37%"
"22-03-2012","233.60","244.00","247.85","231.70","3.20M","-3.83%"
"23-03-2012","232.25","234.30","239.55","226.75","2.78M","-0.58%"
"26-03-2012","228.85","232.95","234.80","227.05","1.24M","-1.46%"
"27-03-2012","237.90","230.00","239.35","230.00","2.13M","3.95%"
"28-03-2012","223.75","238.00","240.90","221.70","3.79M","-5.95%"
"29-03-2012","228.50","223.00","230.60","215.30","3.11M","2.12%"
"30-03-2012","228.55","230.00","232.50","225.25","1.78M","0.02%"
"02-04-2012","242.80","235.30","265.00","232.05","5.69M","6.23%"
"03-04-2012","247.70","244.05","250.80","244.05","3.09M","2.02%"
"04-04-2012","249.25","245.70","253.80","243.30","3.75M","0.63%"
"09-04-2012","242.55","245.75","250.50","241.30","1.95M","-2.69%"
"10-04-2012","243.80","244.00","245.80","239.10","1.88M","0.52%"
"11-04-2012","241.40","240.00","246.55","240.00","2.43M","-0.98%"
