"Date","Price","Open","High","Low","Vol.","Change %"
"22-11-2013","87.45","89.40","89.74","86.72","6.47M","-1.59%"
"21-11-2013","88.86","89.33","90.15","88.43","8.69M","-0.81%"
"20-11-2013","89.59","88.59","90.90","88.50","12.77M","0.97%"
"19-11-2013","88.73","87.31","89.57","87.16","7.07M","1.68%"
"18-11-2013","87.26","87.50","87.80","86.64","5.74M","0.90%"
"14-11-2013","86.48","84.60","87.44","84.34","9.11M","3.81%"
"13-11-2013","83.31","83.22","84.11","82.54","6.14M","-0.45%"
"12-11-2013","83.69","85.36","86.16","83.20","6.53M","-2.29%"
"11-11-2013","85.65","86.00","86.99","84.86","7.70M","-1.14%"
"08-11-2013","86.64","86.30","87.84","85.92","9.86M","-0.36%"
"07-11-2013","86.95","86.11","88.50","86.11","9.54M","0.66%"
"06-11-2013","86.38","86.33","87.45","85.70","5.80M","-0.36%"
"05-11-2013","86.69","85.72","87.50","84.61","7.79M","0.24%"
"03-11-2013","86.48","86.50","87.31","86.11","957.19K","-0.06%"
"01-11-2013","86.53","85.50","88.60","85.50","11.48M","0.45%"
"31-10-2013","86.14","84.60","87.05","84.28","14.92M","1.47%"
"30-10-2013","84.89","86.06","86.40","84.22","8.13M","-1.58%"
"29-10-2013","86.25","85.90","87.59","84.50","17.70M","0.38%"
"28-10-2013","85.92","85.21","86.37","85.20","9.58M","1.03%"
"25-10-2013","85.04","84.00","85.75","84.00","9.17M","0.50%"
"24-10-2013","84.62","83.85","86.20","83.83","9.90M","0.70%"
"23-10-2013","84.03","84.16","84.82","82.81","7.61M","0.10%"
"22-10-2013","83.95","83.50","84.79","83.19","8.91M","0.14%"
"21-10-2013","83.83","81.25","84.14","80.57","11.21M","3.37%"
"18-10-2013","81.10","78.10","81.79","78.10","11.30M","3.27%"
"17-10-2013","78.53","78.56","80.29","78.10","8.73M","-0.44%"
"15-10-2013","78.88","77.71","79.70","77.09","9.29M","1.54%"
"14-10-2013","77.68","77.98","78.78","77.37","5.73M","-0.49%"
"11-10-2013","78.06","79.50","79.78","77.40","6.94M","-0.62%"
"10-10-2013","78.55","78.41","79.80","78.06","8.46M","-0.75%"
"09-10-2013","79.14","77.00","79.30","76.31","9.39M","1.57%"
"08-10-2013","77.92","79.01","80.39","77.10","13.76M","-1.04%"
"07-10-2013","78.74","76.72","79.39","76.41","12.12M","1.70%"
"04-10-2013","77.42","75.53","77.99","75.31","13.94M","1.51%"
"03-10-2013","76.27","75.50","77.15","75.20","10.01M","1.69%"
"01-10-2013","75.00","73.10","75.61","71.64","14.82M","2.78%"
"30-09-2013","72.97","72.01","73.34","70.67","12.29M","-0.46%"
"27-09-2013","73.31","74.33","75.06","72.53","10.52M","-1.52%"
"26-09-2013","74.44","75.20","75.90","74.02","11.60M","-1.70%"
"25-09-2013","75.73","73.81","76.20","73.00","15.49M","1.91%"
"24-09-2013","74.31","72.30","74.88","72.20","13.60M","1.86%"
"23-09-2013","72.95","73.05","73.85","71.63","11.12M","-1.78%"
"20-09-2013","74.27","72.11","74.70","69.53","18.03M","2.84%"
"19-09-2013","72.22","68.50","73.30","68.22","17.05M","8.29%"
"18-09-2013","66.69","66.88","67.10","65.81","7.74M","0.79%"
"17-09-2013","66.17","65.56","66.79","64.10","12.24M","1.24%"
