"Date","Price","Open","High","Low","Vol.","Change %"
"06-05-2019","170.15","170.00","171.70","168.15","18.96M","-0.06%"
"03-05-2019","170.25","168.85","171.90","168.70","12.72M","0.80%"
"02-05-2019","168.90","169.30","172.00","168.40","22.06M","-0.18%"
"30-04-2019","169.20","168.00","171.15","166.15","9.84M","0.48%"
"26-04-2019","168.40","169.50","169.95","167.90","8.71M","-0.27%"
"25-04-2019","168.85","168.35","170.00","166.55","134.26M","0.12%"
"24-04-2019","168.65","165.70","170.45","165.70","33.60M","2.99%"
"23-04-2019","163.75","158.00","165.00","157.60","10.14M","3.70%"
"22-04-2019","157.90","160.70","161.50","156.90","5.54M","-1.68%"
"18-04-2019","160.60","160.85","162.20","159.05","9.61M","0.09%"
"16-04-2019","160.45","156.50","161.00","155.85","8.39M","2.56%"
"15-04-2019","156.45","158.30","158.30","156.10","3.90M","-0.73%"
"12-04-2019","157.60","159.00","159.65","157.25","5.63M","-0.63%"
"11-04-2019","158.60","158.00","159.40","155.90","5.28M","0.38%"
"10-04-2019","158.00","156.95","159.95","156.80","9.36M","0.29%"
"09-04-2019","157.55","158.60","158.90","157.05","8.49M","-0.35%"
"08-04-2019","158.10","157.80","160.25","156.55","13.12M","0.99%"
"05-04-2019","156.55","156.00","157.15","153.95","6.80M","0.84%"
"04-04-2019","155.25","155.25","156.35","153.30","10.75M","-0.13%"
"03-04-2019","155.45","158.55","159.10","154.60","8.28M","-1.30%"
"02-04-2019","157.50","159.20","159.70","156.40","10.44M","0.16%"
"01-04-2019","157.25","160.50","160.95","155.80","20.61M","-1.56%"
"29-03-2019","159.75","157.00","162.30","155.50","28.97M","2.47%"
"28-03-2019","155.90","160.00","160.25","155.20","25.49M","-2.62%"
"27-03-2019","160.10","160.15","161.40","157.50","10.06M","0.03%"
"26-03-2019","160.05","159.00","163.05","158.70","16.69M","0.88%"
"25-03-2019","158.65","152.00","160.55","150.70","22.64M","4.14%"
"22-03-2019","152.35","152.95","153.45","148.45","26.75M","0.33%"
"20-03-2019","151.85","156.65","157.05","150.60","28.68M","-3.28%"
"19-03-2019","157.00","155.95","163.20","154.80","18.29M","1.52%"
"18-03-2019","154.65","155.00","157.30","153.60","7.58M","-0.87%"
"15-03-2019","156.00","151.90","157.45","151.20","15.48M","3.28%"
"14-03-2019","151.05","150.00","152.50","149.50","6.33M","0.87%"
"13-03-2019","149.75","151.25","151.25","145.70","21.00M","-1.38%"
"12-03-2019","151.85","154.00","155.60","151.10","10.82M","-0.75%"
"11-03-2019","153.00","151.55","154.30","151.10","15.88M","1.73%"
